filename	channel	duration	speaker_gender	speech_type
ilyashi_lya_pano_isonde_36_574_580_6_5.wav	1	5	M	S
bemba_news_item_204_301_305_4_4.wav	1	4	M	S
bemba_talkshow_item_31_1888_1890_2_2.wav	1	2	M	S
bemba_talkshow_item_75_220_226_6_5.wav	1	5	M	S
utulimbusha_2_3_25_22_6.wav	1	6	M	S
bemba_news_item_281_349_353_4_4.wav	1	4	M	S
talkshow_4_2783_2787_4_4.wav	1	4	F	S
bemba_news_item_79_110_117_7_7.wav	1	7	M	S
ilyashilyapanoisonde_38_87_89_2_2.wav	1	2	M	S
ilyashilyapanoisonde_11_420_426_6_5.wav	1	5	M	S
bemba_talkshow_item_4_2134_2142_8_7.wav	1	7	F	S
ilyashi_lya_pano_isonde_41_1056_1079_23_8.wav	1	8	M	S
bemba_news_item_131_385_412_27_14.wav	1	14	M	S
bemba_news_item_353_570_588_18_18.wav	1	18	M	S
ilyashilyapanoisonde_14_25_34_9_8.wav	1	8	M	S
utulimbusha_20_1181_1208_27_6.wav	1	6	M	S
ilyashilyapanoisonde_28_10_18_8_8.wav	1	8	M	S
bemba_news_item_219_188_198_10_10.wav	1	10	M	S
bemba_talkshow_item_54_809_837_28_6.wav	1	6	F	S
bemba_news_item_221_418_436_18_16.wav	1	16	F	S
fb_audio_file__25_214_219_5_5.wav	1	5	F	S
bemba_talkshow_item_36_403_418_15_15.wav	1	15	M	S
bemba_news_item_164_504_526_22_19.wav	1	19	M	S
bemba_news_item_214_749_752_3_2.wav	1	2	M	S
ilyashiukufumakulusakanakumbi_3_418_426_8_7.wav	1	7	M	S
bemba_news_item_259_216_227_11_11.wav	1	11	M	S
bemba_news_item_314_465_491_26_6.wav	1	6	M	S
bemba_talkshow_item_10_209_221_12_11.wav	1	11	M	S
bemba_news_item_117_364_366_2_2.wav	1	2	M	S
ilyashilyapanoisonde_30_24_31_7_6.wav	1	6	M	S
bemba_news_item_193_174_178_4_3.wav	1	3	M	S
bemba_news_item_378_295_319_24_17.wav	1	17	M	S
bemba_news_item_188_211_214_3_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_13_1301_1305_4_4.wav	1	4	M	S
fb_audio_file__1_4146_4149_3_2.wav	1	2	M	S
bemba_news_item_383_251_254_3_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_8_1312_1322_10_9.wav	1	9	M	S
bemba_talkshow_item_3_158_161_3_2.wav	1	2	F	S
bemba_talkshow_item_62_2723_2729_6_6.wav	1	6	F	S
ilyashilyapanoisonde_28_1078_1084_6_5.wav	1	5	M	S
bemba_talkshow_item_49_189_193_4_4.wav	1	4	M	S
bemba_talkshow_item_70_2966_2968_2_2.wav	1	2	M	S
talkshow_4_3251_3255_4_4.wav	1	4	M	S
bemba_talkshow_item_20_535_545_10_10.wav	1	10	M	S
ilyashilyapanoisonde_58_1023_1047_24_16.wav	1	16	M	S
bemba_news_item_368_526_530_4_4.wav	1	4	M	S
bemba_news_item_121_373_380_7_6.wav	1	6	M	S
fb_audio_file__8_8_11_3_3.wav	1	3	M	S
talkshow_7_732_749_17_10.wav	1	10	M	S
bemba_news_item_187_434_439_5_4.wav	1	4	F	S
utulimbusha_18_207_227_20_9.wav	1	9	M	S
bemba_news_item_46_144_148_4_3.wav	1	3	M	S
bemba_talkshow_item_39_3281_3284_3_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_13_394_417_23_7.wav	1	7	M	S
bemba_talkshow_item_18_1793_1815_22_11.wav	1	11	F	S
ilyashilyapanoisonde_36_143_148_5_4.wav	1	4	M	S
bemba_news_item_102_323_328_5_4.wav	1	4	M	S
fb_audio_file__19_185_194_9_5.wav	1	5	M	S
bemba_talkshow_item_12_1790_1804_14_13.wav	1	13	F	S
bemba_news_item_36_449_452_3_3.wav	1	3	M	S
talkshow_7_1148_1154_6_5.wav	1	5	M	S
bemba_talkshow_item_17_1703_1706_3_2.wav	1	2	F	S
bemba_talkshow_item_65_1056_1058_2_2.wav	1	2	F	S
bemba_talkshow_item_35_388_391_3_3.wav	1	3	M	S
fb_audio_file__10_27_35_8_7.wav	1	7	F	S
bemba_talkshow_item_72_2505_2508_3_2.wav	1	2	M	S
bemba_talkshow_item_2_864_867_3_3.wav	1	3	F	S
ilyashilyapanoisonde_64_158_163_5_4.wav	1	4	F	S
bemba_talkshow_item_28_1991_1999_8_7.wav	1	7	M	S
bemba_news_item_67_330_334_4_3.wav	1	3	M	S
bemba_talkshow_item_43_2949_2952_3_2.wav	1	2	F	S
ilyashilyapanoisonde_5_555_575_20_19.wav	1	19	M	S
ilyashilyapanoisonde_29_410_417_7_7.wav	1	7	M	S
ilyashilyapanoisonde_63_303_313_10_10.wav	1	10	M	S
bemba_talkshow_item_69_6678_6680_2_2.wav	1	2	M	S
ilyashilyapanoisonde_20_414_420_6_5.wav	1	5	M	S
ilyashiukufumakunchelengenakumbi_4_146_155_9_8.wav	1	8	M	S
bemba_talkshow_item_28_2997_3010_13_12.wav	1	12	M	S
bemba_talkshow_item_60_216_221_5_5.wav	1	5	M	S
ilyashi_lya_pano_isonde_4_680_685_5_4.wav	1	4	M	S
ilyashilyapanoisonde_58_189_198_9_8.wav	1	8	M	S
talkshow_6_1378_1380_2_2.wav	1	2	M	S
ilyashilyapanoisonde_12_899_905_6_5.wav	1	5	M	S
fb_audio_file__37_64_69_5_4.wav	1	4	M	S
utulimbusha_21_1419_1447_28_18.wav	1	18	M	S
fb_audio_file__6_3289_3292_3_3.wav	1	3	M	S
bemba_news_item_273_50_65_15_14.wav	1	14	M	S
bemba_talkshow_item_69_2962_2969_7_5.wav	1	5	M	S
ilyashi_lya_pano_isonde_15_535_562_27_11.wav	1	11	M	S
bemba_news_item_263_579_582_3_3.wav	1	3	M	S
ilyashi_3_70_90_20_17.wav	1	17	F	S
ilyashi_lya_pano_isonde_31_804_826_22_16.wav	1	16	M	S
bemba_talkshow_item_26_687_689_2_2.wav	1	2	M	S
ilyashi_14_1317_1346_29_9.wav	1	9	F	S
ilyashi_lya_pano_isonde_46_985_1003_18_17.wav	1	17	M	S
ilyashi_lya_pano_isonde_10_570_575_5_4.wav	1	4	M	S
utulimbusha_16_504_507_3_3.wav	1	3	M	S
ilyashi_9_868_879_11_10.wav	1	10	M	S
bemba_talkshow_item_72_1267_1272_5_5.wav	1	5	M	S
bemba_news_item_128_168_171_3_3.wav	1	3	F	S
fb_audio_file__14_319_323_4_4.wav	1	4	F	S
bemba_news_item_231_100_123_23_4.wav	1	4	M	S
bemba_talkshow_item_34_1874_1900_26_9.wav	1	9	F	S
bemba_talkshow_item_22_1890_1895_5_4.wav	1	4	F	S
utulimbusha_1_1087_1112_25_5.wav	1	5	M	S
bemba_news_item_36_617_621_4_4.wav	1	4	M	S
bemba_talkshow_item_33_3350_3366_16_4.wav	1	4	M	S
bemba_news_item_167_335_343_8_8.wav	1	8	M	S
bemba_talkshow_item_19_541_562_21_12.wav	1	12	F	S
fb_audio_file__13_885_890_5_4.wav	1	4	M	S
bemba_news_item_346_468_477_9_8.wav	1	8	F	S
bemba_news_item_271_194_197_3_3.wav	1	3	M	S
ilyashilyapanoisonde_48_294_299_5_4.wav	1	4	M	S
ilyashilyapanoisonde_52_1429_1437_8_8.wav	1	8	M	S
ilyashilyapanoisonde_44_799_810_11_10.wav	1	10	M	S
bemba_talkshow_item_4_1229_1236_7_6.wav	1	6	M	S
bemba_news_item_64_254_257_3_2.wav	1	2	M	S
bemba_news_item_268_147_165_18_18.wav	1	18	M	S
bemba_talkshow_item_17_129_132_3_3.wav	1	3	M	S
bemba_news_item_28_363_381_18_18.wav	1	18	M	S
ilyashilyapanoisonde_61_238_254_16_16.wav	1	16	M	S
ilyashilyapanoisonde_48_398_409_11_10.wav	1	10	F	S
bemba_talkshow_item_69_5103_5118_15_8.wav	1	8	M	S
talkshow_4_2240_2243_3_3.wav	1	3	M	S
bemba_news_item_50_361_364_3_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_47_574_595_21_4.wav	1	4	M	S
bemba_talkshow_item_41_880_887_7_6.wav	1	6	F	S
ilyashilyapanoisonde_45_374_382_8_8.wav	1	8	M	S
bemba_talkshow_item_13_1689_1692_3_3.wav	1	3	M	S
bemba_talkshow_item_14_2124_2127_3_2.wav	1	2	M	S
ilyashilyapanoisonde_35_882_887_5_5.wav	1	5	M	S
ilyashilyapanoisonde_36_266_268_2_2.wav	1	2	F	S
ilyashilyapanoisonde_67_1274_1302_28_6.wav	1	6	F	S
bemba_talkshow_item_57_414_422_8_7.wav	1	7	M	S
bemba_talkshow_item_24_788_795_7_6.wav	1	6	M	S
bemba_news_item_10_790_805_15_14.wav	1	14	M	S
bemba_news_item_27_718_721_3_3.wav	1	3	M	S
ilyashilyapanoisonde_17_873_877_4_3.wav	1	3	M	S
bemba_talkshow_item_28_2563_2567_4_4.wav	1	4	M	S
bemba_news_item_109_62_76_14_13.wav	1	13	M	S
utulimbusha_6_34_64_30_16.wav	1	16	M	S
bemba_news_item_131_486_496_10_6.wav	1	6	F	S
bemba_news_item_160_324_328_4_4.wav	1	4	M	S
fb_audio_file__1_2576_2579_3_3.wav	1	3	F	S
ilyashilyapanoisonde_11_810_816_6_5.wav	1	5	M	S
bemba_talkshow_item_77_281_287_6_6.wav	1	6	M	S
bemba_news_item_195_350_360_10_10.wav	1	10	M	S
ilyashilyapanoisonde_16_680_687_7_7.wav	1	7	M	S
ilyashilyapanoisonde_3_693_697_4_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_2_669_675_6_6.wav	1	6	M	S
bemba_news_item_7_261_264_3_3.wav	1	3	M	S
bemba_talkshow_item_51_2302_2304_2_2.wav	1	2	M	S
bemba_talkshow_item_18_9_14_5_5.wav	1	5	F	S
bemba_talkshow_item_43_3070_3073_3_2.wav	1	2	M	S
ilyashilyapanoisonde_13_1101_1103_2_2.wav	1	2	M	S
fb_audio_file__39_2277_2281_4_4.wav	1	4	F	S
fb_audio_file__27_56_61_5_5.wav	1	5	F	S
ilyashilyapanoisonde_16_439_444_5_5.wav	1	5	M	S
bemba_talkshow_item_28_3396_3405_9_9.wav	1	9	M	S
bemba_news_item_380_353_361_8_8.wav	1	8	M	S
bemba_talkshow_item_61_2672_2683_11_11.wav	1	11	M	S
talkshow_4_736_738_2_2.wav	1	2	M	S
ilyashilyapanoisonde_56_129_157_28_4.wav	1	4	F	S
ilyashilyapanoisonde_7_1040_1045_5_5.wav	1	5	M	S
bemba_news_item_64_145_151_6_5.wav	1	5	M	S
bemba_news_item_347_116_120_4_3.wav	1	3	M	S
bemba_talkshow_item_21_527_542_15_14.wav	1	14	M	S
talkshow_3_3133_3135_2_2.wav	1	2	M	S
bemba_news_item_296_217_221_4_3.wav	1	3	M	T
bemba_talkshow_item_23_3513_3516_3_3.wav	1	3	M	S
bemba_news_item_274_179_193_14_13.wav	1	13	M	S
bemba_talkshow_item_68_0_8_8_8.wav	1	8	F	S
bemba_talkshow_item_27_2015_2018_3_2.wav	1	2	M	S
bemba_talkshow_item_4_1892_1906_14_8.wav	1	8	M	S
fb_audio_file__6_659_671_12_11.wav	1	11	F	S
ilyashilyapanoisonde_59_176_178_2_2.wav	1	2	M	S
bemba_news_item_375_842_846_4_4.wav	1	4	M	S
fb_audio_file__43_107_114_7_6.wav	1	6	M	S
bemba_news_item_353_234_238_4_3.wav	1	3	M	S
bemba_news_item_64_54_58_4_3.wav	1	3	M	S
bemba_news_item_377_302_306_4_3.wav	1	3	M	S
bemba_talkshow_item_31_1896_1898_2_2.wav	1	2	F	T
bemba_talkshow_item_11_541_564_23_14.wav	1	14	M	S
bemba_talkshow_item_33_2352_2357_5_4.wav	1	4	M	S
bemba_talkshow_item_8_1026_1036_10_4.wav	1	4	M	S
bemba_news_item_143_537_547_10_9.wav	1	9	M	S
ilyashi_lya_pano_isonde_28_1040_1050_10_10.wav	1	10	M	S
talkshow_2_1148_1151_3_2.wav	1	2	M	S
bemba_news_item_104_533_543_10_9.wav	1	9	M	S
bemba_talkshow_item_68_1534_1541_7_5.wav	1	5	F	S
bemba_talkshow_item_1_1682_1684_2_2.wav	1	2	M	S
bemba_talkshow_item_61_232_234_2_2.wav	1	2	M	S
bemba_talkshow_item_31_2575_2578_3_3.wav	1	3	M	T
bemba_talkshow_item_46_276_283_7_6.wav	1	6	F	S
ilyashi_lya_pano_isonde_8_432_454_22_8.wav	1	8	M	S
bemba_news_item_85_887_914_27_14.wav	1	14	F	S
talkshow_3_1523_1525_2_2.wav	1	2	M	S
ilyashilyapanoisonde_56_496_499_3_2.wav	1	2	M	S
bemba_talkshow_item_17_787_801_14_2.wav	1	2	M	S
bemba_talkshow_item_9_2068_2085_17_17.wav	1	17	F	S
bemba_news_item_136_392_401_9_8.wav	1	8	M	S
ilyashi_3_771_796_25_3.wav	1	3	F	S
ilyashiukufumakundolanakumbi_5_495_500_5_2.wav	1	2	F	S
bemba_news_item_288_120_133_13_13.wav	1	13	M	S
fb_audio_file__13_694_698_4_3.wav	1	3	M	S
bemba_news_item_295_408_414_6_5.wav	1	5	M	S
bemba_talkshow_item_74_1791_1819_28_13.wav	1	13	M	S
bemba_news_item_82_405_413_8_7.wav	1	7	M	S
bemba_news_item_101_529_553_24_19.wav	1	19	M	S
bemba_talkshow_item_61_3615_3617_2_2.wav	1	2	M	S
fb_audio_file__1_5219_5225_6_5.wav	1	5	M	S
bemba_news_item_56_157_166_9_9.wav	1	9	M	T
bemba_news_item_151_690_713_23_3.wav	1	3	M	S
bemba_talkshow_item_74_1384_1402_18_17.wav	1	17	M	S
ilyashilyapanoisonde_4_479_485_6_5.wav	1	5	M	S
bemba_news_item_7_150_154_4_4.wav	1	4	M	S
ilyashiukufumakukafuenakumbi_1_110_118_8_8.wav	1	8	M	S
bemba_news_item_379_562_568_6_5.wav	1	5	M	S
bemba_news_item_314_340_343_3_3.wav	1	3	F	S
bemba_news_item_313_489_494_5_5.wav	1	5	M	S
bemba_talkshow_item_28_1408_1411_3_2.wav	1	2	M	S
fb_audio_file__1_1076_1079_3_3.wav	1	3	M	S
ilyashilyapanoisonde_64_966_995_29_15.wav	1	15	M	S
bemba_talkshow_item_66_2030_2033_3_3.wav	1	3	F	S
bemba_talkshow_item_69_3823_3825_2_2.wav	1	2	M	S
bemba_news_item_181_636_645_9_9.wav	1	9	M	S
bemba_talkshow_item_61_1005_1008_3_2.wav	1	2	M	S
bemba_talkshow_item_15_1146_1149_3_2.wav	1	2	M	S
bemba_talkshow_item_73_170_174_4_3.wav	1	3	M	S
ilyashilyapanoisonde_39_156_161_5_5.wav	1	5	M	S
bemba_talkshow_item_10_2705_2708_3_2.wav	1	2	M	S
bemba_news_item_341_98_119_21_12.wav	1	12	M	S
bemba_talkshow_item_38_1091_1101_10_10.wav	1	10	M	S
bemba_news_item_5_429_432_3_2.wav	1	2	F	S
talkshow_6_91_98_7_7.wav	1	7	M	S
ilyashilyapanoisonde_7_800_809_9_8.wav	1	8	M	S
bemba_news_item_284_399_405_6_6.wav	1	6	M	S
bemba_talkshow_item_4_174_188_14_5.wav	1	5	F	S
bemba_news_item_214_615_621_6_5.wav	1	5	M	S
bemba_talkshow_item_1_760_767_7_6.wav	1	6	M	S
bemba_news_item_240_211_214_3_3.wav	1	3	M	S
bemba_news_item_361_37_54_17_17.wav	1	17	M	S
bemba_news_item_218_184_203_19_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_21_1051_1072_21_9.wav	1	9	M	S
ilyashilyapanoisonde_2_101_107_6_5.wav	1	5	F	S
bemba_news_item_34_644_649_5_4.wav	1	4	M	S
ilyashilyapanoisonde_51_813_819_6_6.wav	1	6	M	S
ilyashilyapanoisonde_13_730_736_6_5.wav	1	5	M	S
bemba_news_item_174_182_190_8_7.wav	1	7	M	S
ilyashilyapanoisonde_4_274_282_8_8.wav	1	8	M	S
ilyashilyapanoisonde_12_982_986_4_3.wav	1	3	M	S
bemba_talkshow_item_30_1139_1141_2_2.wav	1	2	M	S
fb_audio_file__28_27_29_2_2.wav	1	2	F	S
ilyashi_lya_pano_isonde_24_1329_1344_15_15.wav	1	15	M	S
ilyashilyapanoisonde_55_540_545_5_4.wav	1	4	M	S
utulimbusha_2_1324_1354_30_12.wav	1	12	M	S
bemba_news_item_67_334_346_12_11.wav	1	11	M	S
utulimbusha_11_947_975_28_16.wav	1	16	M	S
bemba_news_item_368_52_55_3_3.wav	1	3	M	S
bemba_news_item_161_350_352_2_2.wav	1	2	F	S
bemba_news_item_379_529_533_4_4.wav	1	4	M	S
bemba_news_item_77_343_345_2_2.wav	1	2	F	S
bemba_talkshow_item_50_1608_1612_4_3.wav	1	3	F	S
bemba_news_item_262_470_485_15_11.wav	1	11	M	S
bemba_news_item_342_510_524_14_13.wav	1	13	M	S
ilyashi_lya_pano_isonde_34_245_250_5_5.wav	1	5	M	S
ilyashilyapanoisonde_52_816_822_6_6.wav	1	6	M	S
bemba_talkshow_item_69_3518_3530_12_2.wav	1	2	M	S
bemba_news_item_204_562_566_4_4.wav	1	4	M	S
bemba_talkshow_item_21_1134_1145_11_11.wav	1	11	M	S
bemba_talkshow_item_66_249_252_3_2.wav	1	2	F	S
ilyashi_lya_pano_isonde_36_692_695_3_3.wav	1	3	M	S
ilyashilyapanoisonde_37_992_1001_9_9.wav	1	9	M	S
ilyashilyapanoisonde_7_826_829_3_2.wav	1	2	M	S
bemba_news_item_287_385_397_12_12.wav	1	12	M	S
fb_audio_file__41_20_24_4_3.wav	1	3	M	S
ilyashi_lya_pano_isonde_40_845_850_5_4.wav	1	4	M	S
bemba_talkshow_item_69_3420_3432_12_3.wav	1	3	M	S
talkshow_3_3271_3274_3_2.wav	1	2	M	S
ilyashi_14_975_979_4_3.wav	1	3	M	S
fb_audio_file__39_1527_1530_3_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_2_812_822_10_9.wav	1	9	M	S
bemba_talkshow_item_28_3280_3288_8_8.wav	1	8	M	S
bemba_news_item_154_313_319_6_5.wav	1	5	M	S
bemba_news_item_177_372_375_3_3.wav	1	3	M	S
bemba_news_item_333_237_241_4_3.wav	1	3	M	S
bemba_talkshow_item_57_423_425_2_2.wav	1	2	M	S
bemba_talkshow_item_6_2443_2446_3_2.wav	1	2	F	T
bemba_news_item_253_619_621_2_2.wav	1	2	M	S
utulimbusha_20_1580_1599_19_19.wav	1	19	M	S
bemba_talkshow_item_59_936_939_3_2.wav	1	2	M	S
bemba_news_item_144_551_567_16_15.wav	1	15	M	S
bemba_talkshow_item_51_886_889_3_2.wav	1	2	F	S
bemba_talkshow_item_39_3041_3045_4_4.wav	1	4	M	S
bemba_news_item_365_579_581_2_2.wav	1	2	M	S
bemba_talkshow_item_20_2013_2021_8_7.wav	1	7	M	S
ilyashilyapanoisonde_26_873_882_9_8.wav	1	8	M	S
bemba_talkshow_item_58_1323_1330_7_6.wav	1	6	M	S
bemba_news_item_252_146_152_6_5.wav	1	5	M	S
bemba_talkshow_item_70_459_462_3_2.wav	1	2	M	S
bemba_talkshow_item_49_1958_1967_9_8.wav	1	8	M	S
ilyashilyapanoisonde_24_1078_1085_7_7.wav	1	7	M	S
bemba_talkshow_item_66_1473_1486_13_2.wav	1	2	F	S
ilyashilyapanoisonde_56_259_264_5_4.wav	1	4	M	S
bemba_talkshow_item_58_308_316_8_7.wav	1	7	F	S
bemba_news_item_105_881_886_5_4.wav	1	4	F	S
ilyashilyapanoisonde_63_338_353_15_15.wav	1	15	M	S
bemba_talkshow_item_9_900_923_23_3.wav	1	3	F	S
bemba_news_item_340_523_527_4_3.wav	1	3	M	S
fb_audio_file__14_304_316_12_12.wav	1	12	F	S
bemba_talkshow_item_13_1766_1768_2_2.wav	1	2	M	S
bemba_news_item_297_752_765_13_12.wav	1	12	M	S
bemba_talkshow_item_64_987_992_5_4.wav	1	4	F	S
bemba_talkshow_item_23_1786_1790_4_3.wav	1	3	M	S
bemba_talkshow_item_64_1065_1069_4_3.wav	1	3	M	S
bemba_talkshow_item_37_887_915_28_7.wav	1	7	F	S
ilyashilyapanoisonde_32_861_868_7_7.wav	1	7	M	S
bemba_news_item_47_779_783_4_4.wav	1	4	M	S
utulimbusha_18_743_745_2_2.wav	1	2	F	S
bemba_talkshow_item_41_414_419_5_5.wav	1	5	F	S
ilyashi_lya_pano_isonde_22_1254_1277_23_16.wav	1	16	M	S
ilyashilyapanoisonde_61_1337_1342_5_5.wav	1	5	F	S
bemba_talkshow_item_36_3086_3090_4_3.wav	1	3	M	S
bemba_news_item_170_240_243_3_3.wav	1	3	M	S
bemba_talkshow_item_50_2794_2798_4_4.wav	1	4	F	S
bemba_talkshow_item_69_6338_6342_4_3.wav	1	3	M	S
bemba_news_item_386_734_737_3_2.wav	1	2	M	S
bemba_talkshow_item_14_1612_1616_4_4.wav	1	4	M	S
talkshow_6_1071_1073_2_2.wav	1	2	M	S
bemba_talkshow_item_51_1194_1197_3_3.wav	1	3	F	S
bemba_news_item_291_221_232_11_10.wav	1	10	F	S
ilyashi_lya_pano_isonde_27_971_991_20_19.wav	1	19	M	S
bemba_news_item_335_254_259_5_4.wav	1	4	M	S
bemba_talkshow_item_53_1664_1672_8_7.wav	1	7	M	S
bemba_talkshow_item_4_502_505_3_3.wav	1	3	M	S
bemba_talkshow_item_72_491_498_7_6.wav	1	6	M	S
ilyashi_lya_pano_isonde_2_788_812_24_16.wav	1	16	M	S
ilyashilyapanoisonde_39_399_408_9_9.wav	1	9	M	S
bemba_news_item_245_72_76_4_4.wav	1	4	M	S
bemba_talkshow_item_74_1058_1082_24_18.wav	1	18	M	S
bemba_news_item_368_871_875_4_4.wav	1	4	M	S
ilyashi_lya_pano_isonde_19_724_731_7_7.wav	1	7	M	S
bemba_news_item_258_176_186_10_9.wav	1	9	M	S
bemba_news_item_358_553_582_29_5.wav	1	5	F	S
ilyashilyapanoisonde_1_1118_1125_7_6.wav	1	6	M	S
bemba_news_item_379_511_516_5_4.wav	1	4	M	S
bemba_talkshow_item_71_441_445_4_4.wav	1	4	M	S
fb_audio_file__39_2104_2107_3_2.wav	1	2	M	S
bemba_news_item_387_97_103_6_5.wav	1	5	M	S
bemba_news_item_167_436_445_9_9.wav	1	9	M	S
bemba_talkshow_item_51_1475_1478_3_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_29_540_543_3_2.wav	1	2	M	S
fb_audio_file__1_889_892_3_2.wav	1	2	M	S
ilyashilyapanoisonde_25_1069_1075_6_6.wav	1	6	M	S
talkshow_6_3093_3097_4_3.wav	1	3	M	S
bemba_talkshow_item_65_1753_1758_5_4.wav	1	4	M	S
fb_audio_file__21_55_63_8_8.wav	1	8	F	S
bemba_talkshow_item_12_805_811_6_5.wav	1	5	F	S
ilyashi_lya_pano_isonde_1_70_95_25_6.wav	1	6	M	S
ilyashilyapanoisonde_11_746_749_3_2.wav	1	2	M	S
fb_audio_file__18_335_340_5_4.wav	1	4	M	S
bemba_talkshow_item_63_1578_1590_12_11.wav	1	11	M	S
fb_audio_file__6_1213_1221_8_7.wav	1	7	M	S
ilyashilyapanoisonde_24_686_692_6_6.wav	1	6	M	S
utulimbusha_18_709_718_9_8.wav	1	8	M	S
bemba_talkshow_item_66_460_463_3_3.wav	1	3	M	S
bemba_talkshow_item_50_2418_2420_2_2.wav	1	2	F	S
ilyashi_6_275_294_19_13.wav	1	13	M	S
bemba_talkshow_item_70_2821_2826_5_4.wav	1	4	M	S
bemba_news_item_27_280_283_3_3.wav	1	3	M	S
bemba_talkshow_item_10_354_357_3_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_21_999_1013_14_14.wav	1	14	M	S
bemba_talkshow_item_74_1300_1305_5_5.wav	1	5	M	S
talkshow_1_527_536_9_8.wav	1	8	M	S
bemba_talkshow_item_64_1895_1900_5_5.wav	1	5	M	S
bemba_news_item_376_608_632_24_13.wav	1	13	M	S
ilyashi_lya_pano_isonde_24_567_577_10_9.wav	1	9	F	S
bemba_talkshow_item_13_860_862_2_2.wav	1	2	M	S
bemba_talkshow_item_47_584_588_4_3.wav	1	3	M	S
bemba_talkshow_item_16_1068_1077_9_8.wav	1	8	M	S
bemba_talkshow_item_62_2208_2215_7_6.wav	1	6	F	S
fb_audio_file__5_491_519_28_3.wav	1	3	F	S
bemba_talkshow_item_13_1004_1007_3_2.wav	1	2	M	S
bemba_talkshow_item_48_2247_2250_3_2.wav	1	2	M	S
bemba_news_item_239_807_819_12_9.wav	1	9	F	S
ilyashi_6_355_378_23_13.wav	1	13	M	S
bemba_news_item_122_43_54_11_10.wav	1	10	M	S
ilyashilyapanoisonde_36_636_639_3_2.wav	1	2	M	S
bemba_talkshow_item_28_1195_1199_4_3.wav	1	3	M	S
ilyashilyapanoisonde_25_534_544_10_10.wav	1	10	M	S
bemba_talkshow_item_66_252_258_6_6.wav	1	6	F	S
bemba_news_item_288_624_637_13_12.wav	1	12	M	S
ilyashilyapanoisonde_13_1113_1116_3_3.wav	1	3	M	S
bemba_talkshow_item_24_839_845_6_6.wav	1	6	M	S
bemba_talkshow_item_20_1394_1398_4_3.wav	1	3	F	S
bemba_talkshow_item_61_2827_2836_9_8.wav	1	8	F	S
ilyashi_lya_pano_isonde_41_431_442_11_10.wav	1	10	M	S
bemba_news_item_366_324_326_2_2.wav	1	2	M	S
bemba_talkshow_item_55_895_921_26_6.wav	1	6	M	S
bemba_news_item_185_724_743_19_8.wav	1	8	M	S
bemba_news_item_150_618_625_7_7.wav	1	7	F	S
bemba_talkshow_item_75_827_830_3_2.wav	1	2	M	S
bemba_news_item_8_82_84_2_2.wav	1	2	F	S
ilyashilyapanoisonde_13_244_251_7_6.wav	1	6	M	S
fb_audio_file__3_907_909_2_2.wav	1	2	M	S
bemba_talkshow_item_50_1723_1740_17_5.wav	1	5	F	S
ilyashilyapanoisonde_26_210_216_6_6.wav	1	6	M	S
utulimbusha_10_746_750_4_3.wav	1	3	M	S
bemba_talkshow_item_74_1590_1593_3_2.wav	1	2	F	S
ilyashilyapanoisonde_17_927_937_10_10.wav	1	10	M	S
bemba_talkshow_item_27_1417_1420_3_2.wav	1	2	M	S
ilyashilyapanoisonde_41_454_462_8_7.wav	1	7	M	S
ilyashilyapanoisonde_65_924_927_3_3.wav	1	3	M	S
bemba_talkshow_item_67_535_538_3_3.wav	1	3	M	S
ilyashilyapanoisonde_1_739_744_5_4.wav	1	4	M	S
ilyashilyapanoisonde_71_1004_1008_4_3.wav	1	3	M	S
bemba_talkshow_item_36_3213_3222_9_2.wav	1	2	M	S
bemba_talkshow_item_21_304_309_5_5.wav	1	5	F	S
talkshow_2_647_650_3_3.wav	1	3	M	S
bemba_talkshow_item_10_3114_3118_4_3.wav	1	3	M	S
ilyashilyapanoisonde_10_581_598_17_16.wav	1	16	M	S
bemba_talkshow_item_18_1841_1862_21_11.wav	1	11	F	S
ilyashilyapanoisonde_55_364_372_8_8.wav	1	8	M	S
ilyashi_lya_pano_isonde_19_743_745_2_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_47_658_668_10_9.wav	1	9	M	S
ilyashilyapanoisonde_52_1397_1401_4_3.wav	1	3	M	S
ilyashilyapanoisonde_63_804_826_22_5.wav	1	5	M	S
ilyashi_lya_pano_isonde_17_1447_1452_5_5.wav	1	5	M	S
bemba_news_item_120_252_254_2_2.wav	1	2	M	S
ilyashi_lya_pano_isonde_20_562_567_5_5.wav	1	5	M	S
fb_audio_file__6_2776_2779_3_2.wav	1	2	M	S
bemba_talkshow_item_14_2113_2118_5_5.wav	1	5	M	S
bemba_news_item_356_114_142_28_14.wav	1	14	M	S
bemba_news_item_33_477_498_21_19.wav	1	19	M	S
ilyashi_lya_pano_isonde_5_451_456_5_4.wav	1	4	M	S
ilyashi_lya_pano_isonde_8_293_310_17_16.wav	1	16	M	S
